@relation M1D2BOOK
@attribute Version NUMERIC
@attribute Class NAME
@attribute NFix NUMERIC
@attribute NRevision NUMERIC
@attribute NAuthor NUMERIC
@attribute LocAdded NUMERIC
@attribute LocDeleted NUMERIC
@attribute LocTouched NUMERIC
@attribute MaxLockAdded NUMERIC
@attribute AverageLockAdded NUMERIC
@attribute Size NUMERIC
@attribute Age NUMERIC
@attribute Buggy {'YES'-'NO'}
@data
'1','ReadOnlyBookie.java','0','0','0','0','0','0','0','0','73','161','NO'
'1','ReadOnlyEntryLogger.java','0','0','0','0','0','0','0','0','48','27','NO'
'1','ReadOnlyFileInfo.java','0','0','0','0','0','0','0','0','42','27','NO'
'1','ScanAndCompareGarbageCollector.java','0','0','0','3159','37896','41055','3159','3159.0','293','54','NO'
'1','ScrubberStats.java','0','0','0','0','0','0','0','0','33','365','NO'
'1','ShortReadException.java','0','0','0','0','0','0','0','0','37','290','NO'
'1','SkipListArena.java','0','0','0','0','0','0','0','0','239','118','NO'
'1','SkipListFlusher.java','0','0','0','0','0','0','0','0','41','118','NO'
'1','SlowBufferedChannel.java','0','0','0','0','0','0','0','0','95','338','NO'
'1','SortedLedgerStorage.java','0','0','0','2814','17476','20290','2814','2814.0','375','118','NO'
'1','StateManager.java','0','0','0','0','0','0','0','0','110','317','NO'
'1','BookieStats.java','0','0','0','0','0','0','0','0','103','361','NO'
'1','EntryMemTableStats.java','0','0','0','0','0','0','0','0','91','366','NO'
'1','GarbageCollectorStats.java','0','0','0','0','0','0','0','0','151','366','NO'
'1','IndexInMemPageMgrStats.java','0','0','0','0','0','0','0','0','60','366','NO'
'1','IndexPersistenceMgrStats.java','0','0','0','0','0','0','0','0','101','366','NO'
'1','JournalStats.java','0','0','0','0','0','0','0','0','190','366','NO'
'1','package-info.java','0','0','0','0','0','0','0','0','23','361','NO'
'1','ArrayGroupSort.java','0','0','0','0','0','0','0','0','100','314','NO'
'1','ArrayUtil.java','0','0','0','0','0','0','0','0','72','314','NO'
'1','DbLedgerStorage.java','0','0','0','0','0','0','0','0','370','314','NO'
'1','DbLedgerStorageStats.java','0','0','0','0','0','0','0','0','204','366','NO'
'1','EntryLocationIndex.java','0','0','0','0','0','0','0','0','273','314','NO'
'1','EntryLocationIndexStats.java','0','0','0','0','0','0','0','0','66','366','NO'
'1','KeyValueStorage.java','0','0','0','0','0','0','0','0','162','314','NO'
'1','KeyValueStorageFactory.java','0','0','0','0','0','0','0','0','42','314','NO'
'1','KeyValueStorageRocksDB.java','0','0','0','0','0','0','0','0','477','314','NO'
'1','LedgerMetadataIndex.java','0','0','0','0','0','0','0','0','248','314','NO'
'1','LedgerMetadataIndexStats.java','0','0','0','0','0','0','0','0','66','366','NO'
'1','LocationsIndexRebuildOp.java','0','0','0','0','0','0','0','0','139','314','NO'
'1','LongPairWrapper.java','0','0','0','0','0','0','0','0','69','314','NO'
'1','LongWrapper.java','0','0','0','0','0','0','0','0','67','314','NO'
'1','package-info.java','0','0','0','0','0','0','0','0','25','314','NO'
'1','ReadCache.java','0','0','0','0','0','0','0','0','199','314','NO'
'1','SingleDirectoryDbLedgerStorage.java','0','0','0','0','0','0','0','0','899','330','NO'
'1','TransientLedgerInfo.java','0','0','0','0','0','0','0','0','161','330','NO'
'1','WriteCache.java','0','0','0','0','0','0','0','0','306','314','NO'
'1','SyncThread.java','0','0','0','450','5735','6185','450','450.0','214','74','NO'
'1','TransactionalEntryLogCompactor.java','0','0','0','0','0','0','0','0','392','309','NO'
'1','BKException.java','3','0','0','11814','31591','43405','11814','11814.0','373','305','YES'
'1','BookKeeper.java','6','0','0','4807','17736','22543','4807','4807.0','77','305','YES'
'1','BookKeeperBuilder.java','0','0','0','0','0','0','0','0','109','305','NO'
'1','CreateAdvBuilder.java','0','0','0','0','0','0','0','0','45','305','NO'
'1','CreateBuilder.java','0','0','0','0','0','0','0','0','125','305','NO'
'1','DeleteBuilder.java','0','0','0','0','0','0','0','0','44','305','NO'
'1','DigestType.java','0','0','0','0','0','0','0','0','51','305','NO'
