"Version","Class","NFix","NRevision","NAuthor","LocAdded","LocDeleted","LocTouched","MaxLockAdded","AverageLockAdded","Size","Age","Buggy"
"1","TestExpr.java","2","140","1","50436","118362","168798","50436","50436.0","188","0","NO"
"1","AbstractCatalogClient.java","3","140","1","51164","121407","172571","51164","51164.0","961","0","NO"
"1","CatalogClient.java","2","43","1","83576","334269","417845","83576","83576.0","85","0","NO"
"1","AlreadyRegisteredURIException.java","0","40","1","0","0","0","0","0","40","0","NO"
"1","AlterTableDesc.java","0","0","0","1559","8505","10064","1559","1559.0","243","18","NO"
"1","AlterTableType.java","0","0","0","0","0","0","0","0","22","18","NO"
"1","AttributeType.java","0","25","1","0","0","0","0","0","25","0","NO"
"1","CatalogConstants.java","0","38","3","0","0","0","0","0","66","0","NO"
"1","CatalogService.java","1","64","1","51164","121407","172571","51164","51164.0","260","0","NO"
"1","CatalogUtil.java","2","82","3","51164","121407","172571","51164","51164.0","803","0","NO"
"1","Column.java","5","71","2","60749","138539","199288","60749","60749.0","178","0","NO"
"1","DDLBuilder.java","2","62","1","23279","48434","71713","23279","23279.0","209","0","NO"
"1","FieldConverter.java","0","0","0","0","0","0","0","0","57","126","NO"
"1","FunctionDesc.java","2","89","1","47419","103169","150588","47419","47419.0","224","0","NO"
"1","FunctionDescBuilder.java","0","0","0","0","0","0","0","0","105","129","NO"
"1","IndexDesc.java","2","75","1","61564","150556","212120","61564","61564.0","164","0","NO"
"1","IndexMeta.java","0","0","0","0","0","0","0","0","180","88","NO"
"1","CatalogGsonHelper.java","1","75","1","0","0","0","0","0","82","0","NO"
"1","FunctionAdapter.java","2","52","1","0","0","0","0","0","56","0","NO"
"1","SchemaAdapter.java","0","0","0","0","0","0","0","0","57","122","NO"
"1","TableMetaAdapter.java","2","44","1","82589","292140","374729","82589","82589.0","53","0","NO"
"1","ListSchemaBuilder.java","0","0","0","0","0","0","0","0","49","126","NO"
"1","MetadataProvider.java","0","0","0","110444","136696","247140","110444","110444.0","73","89","NO"
"1","NestedPathUtil.java","0","0","0","0","0","0","0","0","90","76","NO"
"1","PartitionDesc.java","0","0","0","1814","2898","4712","1814","1814.0","166","4","NO"
"1","PartitionMethodDesc.java","0","0","0","23850","30434","54284","23850","23850.0","159","9","NO"
"1","Schema.java","4","45","1","50436","118362","168798","50436","50436.0","107","0","NO"
"1","SchemaBuilder.java","0","0","0","0","0","0","0","0","182","126","NO"
"1","SchemaFactory.java","0","0","0","0","0","0","0","0","27","122","NO"
"1","SchemaLegacy.java","0","0","0","0","0","0","0","0","485","122","NO"
"1","SchemaObject.java","0","23","1","0","0","0","0","0","23","0","NO"
"1","SchemaUtil.java","1","31","1","50436","118362","168798","50436","50436.0","261","0","NO"
"1","SetSchemaBuilder.java","0","0","0","0","0","0","0","0","60","126","NO"
"1","SortSpec.java","3","102","1","60663","137490","198153","60663","60663.0","122","0","NO"
"1","ColumnStats.java","3","162","1","50133","157758","207891","50133","50133.0","174","0","NO"
"1","Stat.java","0","107","1","0","0","0","0","0","107","0","NO"
"1","StatisticsUtil.java","3","89","1","59628","131090","190718","59628","59628.0","185","0","NO"
"1","StatSet.java","1","131","1","60663","137490","198153","60663","60663.0","150","0","NO"
"1","TableStats.java","4","178","1","49676","111893","161569","49676","49676.0","272","0","NO"
"1","TableDesc.java","1","117","1","8465","19149","27614","8465","8465.0","235","0","NO"
"1","TableMeta.java","3","96","3","110825","208854","319679","110825","110825.0","133","0","NO"
"1","TypeConverter.java","0","0","0","0","0","0","0","0","112","126","NO"
"1","TypeDesc.java","0","0","0","0","0","0","0","0","79","68","NO"
"1","DataTypeUtil.java","0","0","0","0","0","0","0","0","180","47","NO"
"1","ClassBaseInvocationDesc.java","0","0","0","0","0","0","0","0","71","47","NO"
"1","Function.java","2","61","1","0","0","0","0","0","66","0","NO"
"1","FunctionCollection.java","0","0","0","0","0","0","0","0","29","47","NO"
"1","FunctionInvocation.java","0","0","0","92487","142115","234602","92487","92487.0","184","47","NO"
"1","FunctionSignature.java","0","0","0","93100","145230","238330","93100","93100.0","182","47","NO"
"1","FunctionSupplement.java","0","0","0","0","0","0","0","0","113","47","NO"
"1","FunctionUtil.java","0","0","0","93100","145230","238330","93100","93100.0","105","47","NO"
"1","ScalarFunction.java","0","0","0","0","0","0","0","0","44","47","NO"
"1","StaticMethodInvocationDesc.java","0","0","0","0","0","0","0","0","135","47","NO"
"1","UDFInvocationDesc.java","0","0","0","1668","4550","6218","1668","1668.0","119","73","NO"
"1","TestColumnStat.java","3","82","1","0","0","0","0","0","82","0","NO"
"1","TestStatisticsUtil.java","0","68","1","0","0","0","0","0","68","0","NO"
"1","TestStatSet.java","0","67","1","0","0","0","0","0","67","0","NO"
"1","TestTableStat.java","2","76","1","82121","210050","292171","82121","82121.0","134","0","NO"
"1","TestCatalogUtil.java","1","28","1","61564","150556","212120","61564","61564.0","89","0","NO"
"1","TestColumn.java","2","108","1","0","0","0","0","0","110","0","NO"
"1","TestFunctionDesc.java","4","90","1","50514","119658","170172","50514","50514.0","105","0","NO"
"1","TestIndexDesc.java","1","69","1","84059","384589","468648","84059","84059.0","112","0","NO"
"1","TestKeyValueSet.java","1","41","1","82117","188494","270611","82117","82117.0","120","0","NO"
"1","TestSchema.java","4","101","1","47541","105513","153054","47541","47541.0","319","0","NO"
"1","TestTableDesc.java","4","104","2","83566","379726","463292","83566","83566.0","124","0","NO"
"1","TestTableMeta.java","3","76","1","75228","333817","409045","75228","75228.0","116","0","NO"
"1","HCatalogStore.java","0","0","0","0","0","0","0","0","32","91","NO"
"1","HiveCatalogStore.java","1","137","1","21120","51976","73096","21120","21120.0","1379","0","NO"
"1","HiveCatalogStoreClientPool.java","0","0","0","31004","45244","76248","31004","31004.0","169","6","NO"
"1","HiveCatalogUtil.java","1","37","1","47382","96987","144369","47382","47382.0","156","0","NO"
"1","TestHiveCatalogStore.java","0","0","0","948","1690","2638","948","948.0","865","3","NO"
"1","CatalogServer.java","5","291","2","51164","121407","172571","51164","51164.0","1682","0","NO"
"1","AbstractTableDescriptor.java","0","0","0","0","0","0","0","0","81","57","NO"
"1","ClusterTableDescriptor.java","0","0","0","0","0","0","0","0","54","67","NO"
"1","ColumnDescriptor.java","0","0","0","0","0","0","0","0","47","57","NO"
"1","ColumnsTableDescriptor.java","0","0","0","0","0","0","0","0","49","57","NO"
"1","DatabasesTableDescriptor.java","0","0","0","0","0","0","0","0","47","57","NO"
"1","IndexesTableDescriptor.java","0","0","0","0","0","0","0","0","48","57","NO"
"1","InfoSchemaMetadataDictionary.java","0","0","0","46802","104730","151532","46802","46802.0","134","57","NO"
"1","PartitionKeysTableDescriptor.java","0","0","0","0","0","0","0","0","46","70","NO"
"1","PartitionsTableDescriptor.java","0","0","0","0","0","0","0","0","47","57","NO"
"1","SessionTableDescriptor.java","0","0","0","0","0","0","0","0","45","77","NO"
"1","TableDescriptor.java","0","0","0","0","0","0","0","0","29","57","NO"
"1","TableOptionsTableDescriptor.java","0","0","0","0","0","0","0","0","46","57","NO"
"1","TablespacesTableDescriptor.java","0","0","0","0","0","0","0","0","48","57","NO"
"1","TablesTableDescriptor.java","0","0","0","0","0","0","0","0","49","57","NO"
"1","TableStatsTableDescriptor.java","0","0","0","0","0","0","0","0","46","57","NO"
"1","LinkedMetadataManager.java","0","0","0","109588","120665","230253","109588","109588.0","243","89","NO"
"1","LocalCatalogWrapper.java","2","46","1","61023","144960","205983","61023","61023.0","57","0","NO"
"1","AbstractDBStore.java","5","262","2","22729","44967","67696","22729","22729.0","3074","0","NO"
"1","CatalogStore.java","1","23","1","51164","121407","172571","51164","51164.0","230","0","NO"
"1","DerbyStore.java","1","39","2","33992","78568","112560","33992","33992.0","99","0","NO"
"1","MariaDBStore.java","0","0","0","86193","201886","288079","86193","86193.0","55","30","NO"
"1","MySQLStore.java","1","32","2","56589","119914","176503","56589","56589.0","55","0","NO"
"1","BaseSchema.java","0","0","0","0","0","0","0","0","97","50","NO"
"1","DatabaseObject.java","0","0","0","0","0","0","0","0","105","50","NO"
"1","DatabaseObjectType.java","0","0","0","0","0","0","0","0","48","50","NO"
"1","SchemaPatch.java","0","0","0","0","0","0","0","0","99","50","NO"
"1","SQLObject.java","0","0","0","0","0","0","0","0","52","50","NO"
"1","StoreObject.java","0","0","0","0","0","0","0","0","87","50","NO"
"1","OracleStore.java","0","0","0","40175","49688","89863","40175","40175.0","55","47","NO"
"1","PostgreSQLStore.java","0","0","0","39847","49818","89665","39847","39847.0","55","47","NO"
"1","XMLCatalogSchemaManager.java","0","0","0","56560","78499","135059","56560","56560.0","721","50","NO"
"1","CatalogTestingUtil.java","0","0","0","3578","4807","8385","3578","3578.0","262","92","NO"
"1","MiniCatalogServer.java","0","0","0","0","0","0","0","0","107","95","NO"
"1","TestXMLCatalogSchemaManager.java","0","0","0","41348","61884","103232","41348","41348.0","495","50","NO"
"1","TestCatalog.java","4","118","3","47331","95236","142567","47331","47331.0","1175","0","NO"
"1","TestCatalogAgainstCaseSensitivity.java","0","0","0","4220","26048","30268","4220","4220.0","505","95","NO"
"1","TestCatalogExceptions.java","0","0","0","3451","24548","27999","3451","3451.0","305","95","NO"
"1","TestLinkedMetadataManager.java","0","0","0","100438","105248","205686","100438","100438.0","241","89","NO"
"1","TajoAdmin.java","0","0","0","4570","10715","15285","4570","4570.0","447","7","NO"
"1","TajoDump.java","2","76","1","55626","121868","177494","55626","55626.0","228","0","NO"
"1","TajoGetConf.java","0","0","0","0","0","0","0","0","151","37","NO"
