"Version","Class","NFix","NRevision","NAuthor","LocAdded","LocDeleted","LocTouched","MaxLockAdded","AverageLockAdded","Size","Age","Buggy"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/AuthToken.java","0","0","0","0","0","0","0","0","44","268","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/BookieAuthProvider.java","0","0","0","0","0","0","0","0","99","225","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/BookKeeperPrincipal.java","0","0","0","0","0","0","0","0","69","268","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/ClientAuthProvider.java","0","0","0","0","0","0","0","0","103","225","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/package-info.java","0","0","0","0","0","0","0","0","20","292","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/AbstractLogCompactor.java","0","0","0","0","0","0","0","0","76","309","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java","5","147","3","4431","14239","18670","8040","8040.0","1651","32","YES"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieCriticalThread.java","0","0","0","0","0","0","0","0","45","104","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java","2","76","3","4997","21154","26151","4997","4997.0","327","0","YES"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java","0","0","0","5566","34756","40322","5566","5566.0","2162","27","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieStateManager.java","0","0","0","0","0","0","0","0","357","317","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieStatus.java","0","0","0","0","0","0","0","0","234","307","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieThread.java","0","0","0","796","3818","4614","796","796.0","57","96","NO"
